HouseID,Description,City/Province,Location,Price,Bedrooms,Bathrooms,Floor Area,Land Area,Latitude,Longitude,Property Type,Storeys,Project
781,"House and Lot For Sale at Santa Rosa Estates 2 in Sta. Rosa, Laguna",Santa Rosa,"Santo Domingo, Santa Rosa",,4,4,250.0,225.0,14.2459557,121.0461524,House and Lot,0,"Rosa Estates 2 in Sta. Rosa, Laguna"
782,Brand New Modern Two Storey House in Angeles City,Angeles,"Amsic, Angeles",11500000.0,4,3,190.0,120.0,15.1560029,120.5708031,Other,0,
783,"For Sale 4 Bedrooms 2 Garage Single Detached House in Better Living, Parañaque",Paranaque,"Don Bosco, Paranaque",18500000.0,4,4,350.0,210.0,14.4843304,121.0314209,Single Detached,1,
784,"For Sale Single Attached House and Lot with P200K Promo Discount, San Pablo",San Pablo,"San Ignacio, San Pablo",3200000.0,3,2,54.0,88.0,14.0462788,121.3424202,House and Lot,0,
785,"Affordable 4 Bedrooms House and Lot for Sale in Angeles City, Pampanga",Angeles,"Sapalibutad, Angeles",7224820.0,4,3,189.0,182.0,15.1638095,120.6175416,House and Lot,0,
786,"3BR Townhouse For Sale in Ortigas Avenue Extension, Pasig City",Pasig,"Birmingham Metropolis 3 Countryside Pasig City Santa Lucia, Pasig",6450000.0,3,2,70.0,60.0,14.58236722,121.1003833,Townhouse,0,
787,"Modern 5 Bedroom Townhouse for Sale in New Manila, Quezon City",Quezon City,"New Manila, Quezon City",87000000.0,5,5,620.0,112.0,14.6134141,121.0291416,Townhouse,0,
788,For Sale 3BR House in BluHomes Katmon: Eco-Friendly Homes in San Jose del Monte,San Jose Del Monte,"Rosanna Heights, Barangay San Manuel, San Jose Del Monte, Bulacan Tungkong Mangga, San Jose Del Monte",5763000.0,3,2,70.5,72.0,14.73524759,121.0686981,Other,0,Homes Katmon: Eco-Friendly Homes in San Jose del Monte
789,"4-BR Single-Attached House and Lot in San Miguel, Pasig City",Pasig,"San Miguel, Pasig",8500000.0,4,0,120.0,91.0,14.5658684,121.0855568,House and Lot,0,
790,3BR Townhouse for sale in Pasong Tamo Tandang Sora Quezon City nr Congressional,Quezon City,"Tandang Sora Quezon City House And Lot Nr Congressional Mindanao Avenue Visayas Avenue Commonwealth Teachers Village, Up Diliman, Ateneo, Project 8, Philippine Kidney Hospital, Heart Lung Center Sm North Edsa, Trinoma, Quirino Highway, Novaliches, Sauyo, Pasong Tamo, Quezon City",7300000.0,3,3,91.6,47.9,14.65608363,121.0720322,Townhouse,0,
791,"Fully Furnished House and Lot in Pulu Amsic, Angeles City For Sale",Angeles,"Amsic, Angeles",18500000.0,4,3,217.0,246.0,15.1560029,120.5708031,House and Lot,0,
792,"San Lorenzo Village 2 Storey House 5 Bedroom for Sale, Makati City",Makati,"San Lorenzo, Makati",200000000.0,5,5,,470.0,14.5508772,121.020783,Other,0,"Lorenzo Village 2 Storey House 5 Bedroom for Sale, Makati City"
793,Fully Furnished 5 Bedrooms House for Sale in Tagaytay City with 2 Car Garage,Alfonso,"Buck Estate, Alfonso",25000000.0,5,4,,226.0,14.0835001,120.8542787,Other,0,
794,House and Lot For Sale with Pool at Dasmariñas Village  Makati City,Makati,"Dasmarinas, Makati",750000000.0,5,5,600.0,1012.0,14.5401434,121.0269757,House and Lot,0,Dasmariñas Village  Makati City
795,RUSH SALE 4 BEDROOM BRAND NEW MODERN MINIMALIST HOUSE IN MAA,Davao,"Ma-A, Davao",13600000.0,4,3,148.0,150.0,7.0807144,125.5827159,Other,0,
796,"For Sale 4 Storey Townhouse at Sampaloc, Manila City",Manila,"Philippines, Manila, Barangay 521, San Diego Sampaloc, Manila",11900000.0,3,4,180.0,52.5,14.6130359,120.9816425,Townhouse,0,"Sampaloc, Manila City"
797,Rush Sale!! 5 Bedroom Brand New & Fully Furnished House near Davao Airport,Davao,"Buhangin, Davao",14000000.0,5,4,300.0,162.0,7.1469686,125.5940509,Other,0,
798,"Walking distance Property near SLU Annex, Baguio City for Sale!",Baguio,"Pinget, Baguio",6800000.0,1,1,35.0,168.0,16.4275072,120.5850982,Other,0,
799,"Nuvali Treveia House and Lot with 4BR for Sale in Canlubang, Calamba, Laguna",Calamba,"Treveia, Nuvali, Barangay Canlubang, Calamba City, Laguna Canlubang, Calamba",30000000.0,4,4,302.0,250.0,14.20691092,121.0661249,House and Lot,0,
800,House and Lot for sale in Mandaluyong City,Mandaluyong,Mandaluyong,33000000.0,4,4,275.0,201.0,14.5774392,121.0338973,House and Lot,0,
801,"For Sale 5 Bedrooms Modern Zen House in Ayala Westgrove Heights, Silang Cavite",Silang,"Puting Kahoy, Silang",,5,5,600.0,576.0,14.2158649,121.0316311,Other,0,
802,"3 Bedrooms House with Garage For Sale in Liliesville, Caloocan City",Caloocan,"Camarin, Caloocan",5600000.0,3,3,97.0,50.0,14.7560394,121.0492887,Other,0,
803,MODERN SCANDINAVIAN HOUSE IN ANGELES CITY,Angeles,"Amsic, Angeles",15500000.0,4,3,220.0,165.0,15.1560029,120.5708031,Other,0,
804,"BF Northwest, Parañaque: House and Lot for Sale, with Pool, 5BR, 4 parking, New",Paranaque,"B.F. Homes, Paranaque",90000000.0,5,6,860.0,586.0,14.4462789,121.0274109,House and Lot,0,
805,Brand New Two - Storey House in Angeles City,Angeles,Angeles,9500000.0,4,3,190.0,120.0,15.1389351,120.5875321,Other,0,
806,Treveia Nuvali House And Lot For Sale,Calamba,"Canlubang, Calamba",30000000.0,4,4,302.0,250.0,14.2160319,121.1080378,House and Lot,0,
807,"6-BR Brand New Modern Contemporary House in Mirala Nuvali, Calamba",Calamba,"Canlubang, Calamba",45000000.0,6,5,442.0,448.0,14.2160319,121.1080378,Other,0,
808,"4 Bedroom House with Panoramic View in Kishanta, Talisay City, Cebu",Talisay,"Lagtang, Talisay",28000000.0,4,4,330.0,200.0,10.2669491,123.8335173,Other,0,
809,VERSAILLES PALACE ALABANG GLOBAL CITY,Las Pinas,"Almanza Dos, Las Pinas",29000000.0,3,5,220.0,256.0,14.4234362,121.0223422,Other,0,
810,5 bedroom Brand New Mckinley Hill Village house for sale Taguig,Taguig,"Fort Bonifacio, Taguig",132000000.0,5,5,,188.0,14.5494253,121.0509721,Other,0,Hill Village house for sale Taguig
811,Ayala Westgrove Heights 4-Bedroom House For Sale,Silang,"Puting Kahoy, Silang",68000000.0,4,5,506.0,389.0,14.2158649,121.0316311,Other,0,
812,"3 Bedroom Townhouse for Sale in AFPOVAI, Taguig",Taguig,"Western Bicutan, Taguig",11000000.0,3,3,100.0,30.0,14.5095273,121.0380244,Townhouse,0,
813,"For sale 2 Bedroom Townhouse along the highway in San Pablo, Laguna",San Pablo,"San Ignacio, San Pablo",1800000.0,2,1,40.0,44.0,14.0462788,121.3424202,Townhouse,0,
814,5 bedroom Brand New Mckinley Hill Village house for sale Taguig,Taguig,"Fort Bonifacio, Taguig",132000000.0,5,5,,188.0,14.5494253,121.0509721,Other,0,Hill Village house for sale Taguig
815,VERSAILLES PALACE ALABANG GLOBAL CITY,Las Pinas,"Almanza Dos, Las Pinas",29000000.0,3,5,220.0,256.0,14.4234362,121.0223422,Other,0,
816,"4-Bedroom House and Lot for Sale in Mining, Angeles City, Pampanga",Angeles,"Mining, Angeles, Pampanga, Philippines Mining, Angeles",12000000.0,4,3,186.0,120.0,15.1408485,120.6090377,House and Lot,0,
817,Rush Sale 3-Bedroom Townhouse near SM Southmall in Las Piñas City,Las Pinas,"Talon Singko, Las Pinas",7000000.0,3,3,112.0,89.0,14.4292773,121.0032155,Townhouse,0,
818,"East Fairview House and Lot 3 Bedrooms, 3 Toilet and Bath, Quezon City For Sale",Quezon City,"Fairview, Quezon City",8350000.0,3,3,102.0,68.0,14.7055228,121.0742821,House and Lot,0,
819,Philamlife Village Las Pinas House and Lot for Sale,Las Pinas,"Almanza Dos, Las Pinas",25000000.0,4,5,250.0,235.0,14.4234362,121.0223422,House and Lot,0,Philamlife Village Las Pinas House and Lot for Sale
820,"5-Bedroom House and Lot for Sale in Manila Southwoods, Carmona, Cavite",Carmona,"Cabilang Baybay, Carmona",62000000.0,5,5,447.0,816.0,14.3175013,121.0512123,House and Lot,0,
821,House and Lot for Sale in Silang Cavite Near Nuvali,Silang,"Inchican, Silang",35400000.0,4,4,391.0,336.0,14.2510549,121.0527366,House and Lot,0,
822,"RFO House For Sale in Serra Homes Filinvest East Homes, Cainta",Cainta,"San Isidro, Cainta",16800000.0,4,4,221.2,201.9,14.6092561,121.1106377,Other,0,"Serra Homes Filinvest East Homes, Cainta"
823,For Sale : 3 Bedroom House & Lot at Scout Area in Quezon City,Quezon City,"Sacred Heart, Quezon City",66060000.0,3,2,,367.0,14.6313914,121.0389159,House and Lot,0,Scout Area in Quezon City
824,"Great Deal Alabang Hills, Muntinlupa: House for Sale, Lot area 603 sqm",Muntinlupa,"Cupang, Muntinlupa",78000000.0,4,5,382.1,603.0,14.4378843,121.0503212,Other,0,
825,"The NEST ROYALE 3-4 Storey 3-4 BR H&L, Maid's Rm, Cainta-Marikina",Cainta,"Santo Nino, Cainta",14582000.0,4,4,264.0,100.0,14.5817896,121.1189949,Other,0,
826,2-Storey Townhouse Unit with 6 Bedrooms for Sale in Quezon City (RFO),Quezon City,"Fairview, Quezon City",9930000.0,6,4,160.0,68.0,14.7055228,121.0742821,Townhouse,2,
827,"For Sale : 2 Storey House & Lot in Villamar 1st Street at Tambo, Parañaque City",Paranaque,"Tambo, Paranaque",96000000.0,0,0,700.0,800.0,14.5173079,120.9933811,House and Lot,0,"Tambo, Parañaque City"
828,3BR House and Lot at Cerritos Trails Village for Sale,Bacoor,"Daang Hari Road, Bacoor",7800000.0,3,3,83.0,103.0,14.390641,120.9792922,House and Lot,0,Trails Village for Sale
829,4-BR Prime Residential House in Sun Valley Estates & Golf Club Antipolo,Antipolo,"Sun Valley Estates Brgy San Juan Antipolo City Bagong Nayon, Antipolo",16650000.0,4,5,172.0,264.0,14.64714471,121.1860795,Residential House,0,Sun Valley Estates & Golf Club Antipolo
830,"Single Attached House 3 Storey for Sale in West Fairview, Quezon City",Quezon City,"Carnation, 1118 Quezon City, Philippines Fairview, Quezon City",9850000.0,6,5,170.4,74.5,14.70109366,121.0625051,Other,0,
831,"For Sale 3 Bedroom House and Lot in St. Ignatius Village, Quezon City",Quezon City,"Saint Ignatius, Quezon City",61440000.0,3,3,250.0,384.0,14.6130801,121.0729596,House and Lot,0,"Ignatius Village, Quezon City"
832,"Abigail 4 Bedrooms House and Lot for sale in San Fernando, Pampanga",San Fernando,"Sindalan, San Fernando, Central Luzon, Philippines Sindalan, San Fernando",7350000.0,4,3,135.0,164.0,15.08059811,120.6416087,House and Lot,0,
833,"For Sale Venare Nuvali Brand New House and Lot in Calamba, Laguna",Calamba,"Canlubang, Calamba",30000000.0,4,4,310.0,243.0,14.2160319,121.1080378,House and Lot,0,
834,For Sale Spacious Contemporary Split Level Home in Ayala Alabang with Big Garden,Muntinlupa,"Ayala Alabang, Muntinlupa",222250000.0,4,4,700.0,910.0,14.4226096,121.0269407,Other,0,
835,Ayala Alabang Village House & Lot,Muntinlupa,"Ayala Alabang, Muntinlupa",205000000.0,6,4,600.0,870.0,14.4226096,121.0269407,House and Lot,0,Alabang Village House & Lot
836,3 Car Garage 4BR Townhouse For Sale in Tandang Sora Quezon City Mindanao Avenue,Quezon City,"Tandang Sora, Quezon City",9850000.0,4,4,150.0,58.7,14.6818637,121.0322006,Townhouse,0,
837,"2-storey house 5 Bedrooms, 3 T&B, FOR SALE: Bel-Air Village Phase 3, Makati City",Makati,"Bel-Air, Makati",400000000.0,5,3,654.0,698.0,14.5620342,121.0280944,Other,2,"Air Village Phase 3, Makati City"
838,"For Sale: 2 Storey Valenzuela Townhouse near Tandang Sora, Valenzuela City",Valenzuela,"Ugong, Valenzuela",5696435.0,3,3,82.0,65.0,14.6951994,121.0112037,Townhouse,0,
839,Silvana Heights Townhouse for Sale in Pandi Bulacan thru Pagibig financing,Pandi,"Cacarong Matanda, Pandi",1227966.0,2,1,46.6,36.0,14.9036508,120.967827,Townhouse,0,
840,"The Alcove 3 Storey Townhouse For Sale in Santa Monica, Quezon City",Quezon City,"Santa Monica, Quezon City",10670517.0,3,3,143.0,66.0,14.7252015,121.043347,Townhouse,0,
841,3 Car Garage 4BR Townhouse For Sale in Tandang Sora Quezon City Mindanao Avenue,Quezon City,"Tandang Sora, Quezon City",9850000.0,4,4,150.0,58.7,14.6818637,121.0322006,Townhouse,0,
842,"Affordable 2 Bedroom Townhouse in Tanauan, Tanza, Cavite for Sale",Tanza,"Tanauan, Tanza",1860000.0,2,1,40.0,60.5,14.2923273,120.8290803,Townhouse,0,
843,"For Sale Ayala Westgrove Heights 6-Bedroom House at Silang, Cavite",Silang,"Puting Kahoy, Silang",95000000.0,6,5,668.0,478.0,14.2158649,121.0316311,Other,0,"Silang, Cavite"
844,"3 Bedroom - Corner Lot , w/ Mt. Malarayat View at Brookside Summit Point Lipa",Lipa,"Plaridel, Lipa",5900000.0,4,3,88.4,240.0,13.9999149,121.1789201,Other,0,Brookside Summit Point Lipa
845,For Sale: 3 Storey Semi Furnished House in Parañaque,Paranaque,Paranaque,16000000.0,4,4,350.0,120.0,14.5008116,120.9915327,Other,0,
846,"Alvendia By Rockwell Townhouse for Sale in Santa Lucia, San Juan City",San Juan,"Santa Lucia, San Juan",40000000.0,3,3,272.0,,14.5978715,121.0351643,Townhouse,0,"Alvendia By Rockwell Townhouse for Sale in Santa Lucia, San Juan City"
847,RUSH! GREENWOODS PASIG - 4 Bedroom House and Lot with Balcony for Sale,Pasig,Pasig,9000000.0,4,2,300.0,120.0,14.5605166,121.0764343,House and Lot,0,
848,Furnished House and Lot with Pool near Clark for Sale!,Angeles,"Amsic, Angeles",30000000.0,6,5,350.0,800.0,15.1560029,120.5708031,House and Lot,0,
849,"4Bedroom RFO Townhouse For Sale in Teachers Village, Quezon City near Kamias",Quezon City,"Diliman, Quezon City",12900000.0,3,3,130.0,48.5,14.6361294,121.0335841,Townhouse,0,"Teachers Village, Quezon City near Kamias"
850,"For Sale 186 sqm Lot with 3 BR in La Posada Village, Sucat, Muntinlupa City",Muntinlupa,"Sucat, Muntinlupa",28000000.0,3,2,219.0,186.0,14.4569804,121.0531587,Other,0,"Posada Village, Sucat, Muntinlupa City"
851,Silvana Heights Townhouse for Sale in Pandi Bulacan thru Pagibig financing,Pandi,"Cacarong Matanda, Pandi",1227966.0,2,1,46.6,36.0,14.9036508,120.967827,Townhouse,0,
852,"The Alcove 3 Storey Townhouse For Sale in Santa Monica, Quezon City",Quezon City,"Santa Monica, Quezon City",10670517.0,3,3,143.0,66.0,14.7252015,121.043347,Townhouse,0,
853,"2-storey house 5 Bedrooms, 3 T&B, FOR SALE: Bel-Air Village Phase 3, Makati City",Makati,"Bel-Air, Makati",400000000.0,5,3,654.0,698.0,14.5620342,121.0280944,Other,2,"Air Village Phase 3, Makati City"
854,"FOR SALE 3 Bedrooms, 2 Toilet and Bath",Tanza,"Brgy Tanauan Tanza Cavite Tanauan, Tanza",4337472.0,3,2,112.5,72.0,14.2938597,120.8298896,Other,0,
855,"For Sale: 2 Storey Valenzuela Townhouse near Tandang Sora, Valenzuela City",Valenzuela,"Ugong, Valenzuela",5696435.0,3,3,82.0,65.0,14.6951994,121.0112037,Townhouse,0,
856,FS.   Brand new M  Residences by Victor Consunji in Capitol hills QC,Quezon City,"Capitol Hills, Quezon City",36500000.0,4,3,212.0,126.0,14.67035355,121.0906154,Other,0,M  Residences by Victor Consunji in Capitol hills QC
857,"For Sale ! Modern House in White Plains, Quezon City, Metro Manila",Quezon City,"White Plains, Quezon City",165000000.0,6,6,800.0,433.0,14.6032747,121.0713026,Other,0,
858,5 Bedroom House and Lot For Sale in MetroGate Tagaytay Estates,Tagaytay,"Francisco, Tagaytay",21251400.0,5,0,180.0,352.0,14.1368264,120.986852,House and Lot,0,Tagaytay Estates
859,"Ayala Westgrove Heights Brand New Modern Zen House For Sale, Silang",Silang,"Puting Kahoy, Silang",68000000.0,4,4,508.0,380.0,14.2158649,121.0316311,Other,0,
860,Townhouse For Sale Near Grace Christian College Quezon City,Quezon City,"Balingasa, Quezon City",40700000.0,4,4,329.0,124.0,14.6505356,121.0017007,Townhouse,0,
861,"For Sale: Antoinette Model House at Versailles in Almanza Dos, Las Piñas City",Las Pinas,"Daang Hari Road Almanza Dos, Las Pinas",37858000.0,3,4,278.0,252.0,14.39624779,121.0113644,Other,0,"Versailles in Almanza Dos, Las Piñas City"
862,"4 Bedroom House and Lot For Sale in Magallanes Village, Makati City",Makati,"Magallanes, Makati",125000000.0,4,4,400.0,401.0,14.54197105,121.0193326,House and Lot,0,"Magallanes Village, Makati City"
863,Molave Highlands Subdivision in Consolacion Cebu,Consolacion,"Molave Highland Subdivision Lamac, Consolacion",17500000.0,3,2,250.0,202.0,10.39035301,123.968344,Other,0,Highlands Subdivision in Consolacion Cebu
864,"Beverly Hills Subdivision For Sale 5 bedroom house and lot in Antipolo, Rizal",Antipolo,"Mambugan, Antipolo",70000000.0,5,8,600.0,800.0,14.6188242,121.1403666,House and Lot,0,"Hills Subdivision For Sale 5 bedroom house and lot in Antipolo, Rizal"
865,"3BR/3T&B House and Lot for sale in Panglao Island, Dauis, Bohol",Dauis,"Tabalong, Dauis",13500000.0,3,3,200.0,1000.0,9.623345,123.8198313,House and Lot,0,
866,"House For Sale in Katarungan Village, Muntinlupa City, Metro Manila",Muntinlupa,"Poblacion, Muntinlupa",20000000.0,3,2,300.0,300.0,14.3891448,121.0449804,Other,0,"Katarungan Village, Muntinlupa City, Metro Manila"
867,"P8,333.00 Low Monthly, Great Deal House And Lot Samal for Sale",Samal,"Del Monte, Island Of Garden Samal, Samal",2500000.0,2,1,42.0,100.0,7.0391094,125.7396788,House and Lot,0,
868,"5 Bedroom Home for Sale in Dap-dap, Lapu-Lapu City, Vistamar",Lapu-Lapu,"Dapdap, Mactan Island, Cebu, Lapu-Lapu City, Philippines Mactan, Lapu-Lapu",35000000.0,5,0,320.0,496.0,10.30127352,124.0138569,Other,0,
869,"For Sale! 4 Storey House with 6 Parking Slots in White Plains, Quezon City",Quezon City,"White Plains, Quezon City",165000000.0,6,5,850.0,433.0,14.6032747,121.0713026,Other,0,
870,"Furniture Included 3BR 3 Storey Townhouse for sale in Union Village, Quezon City",Quezon City,"Culiat, Quezon City",15500000.0,3,4,185.0,78.0,14.6679617,121.0565912,Townhouse,0,"Union Village, Quezon City"
871,"House and Lot with Gazebo For Sale in The Mango Manor, Canyon Woods, Batangas!",Talisay,Talisay,56000000.0,6,5,687.0,421.0,14.0939348,121.0218094,House and Lot,0,
872,Ayala Westgrove Heights Modern House For Sale,Silang,"Puting Kahoy, Silang",60500000.0,4,4,600.0,450.0,14.2158649,121.0316311,Other,0,
873,"Beautiful 4-Bedroom House For Sale at El Monte Verde, Consolacion",Consolacion,"El Monteverde Subd, 6001 Consolacion, Philippines Lamac, Consolacion",29000000.0,4,4,304.0,356.0,10.38952953,123.9642952,Other,0,"El Monte Verde, Consolacion"
874,"6 Bedroom House and Lot for sale in Ayala Alabang, Muntinlupa City",Muntinlupa,"Ayala Alabang, Muntinlupa",170000000.0,6,5,500.0,695.0,14.4226096,121.0269407,House and Lot,0,
875,Modern and Elegant Townhouse for Sale at New Haven Village in Quezon City,Quezon City,"Kaligayahan, Quezon City",10280000.0,5,3,197.0,77.0,14.7383609,121.0508834,Townhouse,0,Haven Village in Quezon City
876,Brand New Modern Contemporary House with Swimming Pool in Angeles City,Angeles,Angeles,15700000.0,4,3,165.0,220.0,15.1389351,120.5875321,Other,0,
877,"Brand New, Semi-furnished Modern House and Lot in San Fernando, Pampanga",San Fernando,"Telabastagan, San Fernando",10000000.0,4,3,128.0,150.0,15.1142829,120.6088717,House and Lot,0,
878,"3-Storey Brand New 5BR Townhouse in Valle Verde 6, Pasig City for Sale | Unit 3",Pasig,"Ugong, Pasig",100000000.0,5,5,460.0,190.0,14.5841307,121.0732458,Townhouse,3,Unit 3
879,"For Sale: Luxury House with Big Garden Mabalacat, Pampanga",Mabalacat,"Clark, Mabalacat",19000000.0,3,3,245.0,433.0,15.1920323,120.579523,Other,0,
880,Brand new House w/ swimming pool For Sale in Angeles Pamp. near Clark,Angeles,"Cuayan, Angeles",12800000.0,3,3,172.0,165.0,15.149137,120.5458117,Other,0,
881,Ayala Southvale Primera House and Lot for Sale,Bacoor,"Ayala Southvale Primera Bacoor, Cavite Molino I, Bacoor",70000000.0,4,4,480.0,518.0,14.39971324,120.9990541,House and Lot,0,
882,"5 Bedrooms House for Sale in Hillsborough, Alabang Village, Muntinlupa",Muntinlupa,"Cupang, Muntinlupa",66000000.0,5,5,500.0,450.0,14.4378843,121.0503212,Other,0,"Alabang Village, Muntinlupa"
883,"L-R-1-829- Acquired Property for Sale in Lot 3, Block 1, Road Lot 3, Woodlands Subd., Brgy. Viga, Calamba City, Laguna - Retail",Calamba,"Makiling, Calamba",3354800.0,0,0,149.0,132.0,14.1544126,121.1368026,Other,0,
884,"2-Storey House for Sale in BF Homes, Parañaque City, Metro Manila",Paranaque,"B.F. Homes, Paranaque",25000000.0,5,4,300.0,280.0,14.4462789,121.0274109,Other,2,"BF Homes, Parañaque City, Metro Manila"
885,"3 Bedroom Townhouse with Garage in Nia Village, Quezon City",Quezon City,"Tandang Sora, Quezon City",10900000.0,3,3,140.0,80.0,14.6818637,121.0322006,Townhouse,0,"Nia Village, Quezon City"
886,"For Sale : Green Valley Townhomes in Valle Verde, Pasig City",Pasig,"Ugong, Pasig",36500000.0,4,3,240.0,170.0,14.5841307,121.0732458,Other,0,"Green Valley Townhomes in Valle Verde, Pasig City"
887,3BR Beautiful Tuscany Estate Exclusive Subdivision House and Lot Package (NRFO),San Fernando,"Biday, San Fernando",5364000.0,3,2,80.0,81.0,16.639055,120.3249608,House and Lot,0,Exclusive Subdivision House and Lot Package (NRFO)
